,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
24,266.7995,0.0818526697397147,0.0002213447052218,258.9282,0.0660168206780641,0.0004107645263156,263.7314,0.0095747604479008,0.0005090871387045,316.9218897819688,5.072297909672756,9.429821930159176e-05,21.4,21.4,18.0,9.6507242659,32.0316385473,10.2201447918,31.2054033477,68.0848717949,16.4340318604,166.4479487179,32.1523654814,107.3059615385,46.033144536,2.4897e-06,2.4721e-06,-3.204e-07,5.595e-07,1.6302e-06,1.7137e-06,2.7539528342,67.5167035091,-5.0097473351,2.404338509,-0.5266784057,2.3890424926,-1.00111157,2.6058101126,1.6905203888,2.3688507615,3.4766917182,65.1779683838,55.2046216462,102.6340275984,242.9547262788,125.6058524262,-235.2747534811,138.7750783752,5.8
25,274.5769,0.0704628614576703,0.0008056225923823,265.9875,0.0723757104678973,9.536614719606162e-05,263.4477,0.0031305832972475,0.0004161528428176,331.13115604591803,6.960006854723718,0.0001420926626394,21.4,21.4,18.0,8.8607404707,35.2319681747,9.2215533511,34.859303171,79.0519858156,34.3238104652,170.8027659574,40.5137591391,124.4880141844,67.7233721582,2.8614e-06,2.0419e-06,-4.553e-07,4.864e-07,1.7636e-06,1.2287e-06,11.150840531,70.6990624096,-4.189073758,2.7246633048,-0.244674385,2.6788295889,-0.6181171687,2.9409932352,1.961691267,2.6408408727,9.2906071313,66.5163534719,46.2432404539,103.7083429694,285.2066952802,124.6530548386,-284.6418006178,126.7706063626,6.4
26,280.3842,0.0463955181235051,0.0010543141591399,273.2259,0.0707035881431557,0.0002229597977644,264.203,0.0113595135550118,0.0003083837355314,352.3442672980164,9.462403904873444,0.0002121311125209,21.4,21.4,18.0,11.0692676098,36.5090815188,10.3908398305,37.2587519398,98.964469697,33.1194838132,270.9881818182,90.4157772989,184.2627272727,45.2950782177,3.0307e-06,1.7473e-06,-3.808e-07,2.058e-07,1.5406e-06,1.0107e-06,16.6985488303,86.8525027041,-3.0464487836,3.4381152309,0.2649858417,3.3336677321,0.0260474534,3.6410557617,2.634416315,3.409054524,14.1995200645,79.6075331328,20.5425411135,97.6585609654,291.669277064,176.9932183853,-261.6974177678,173.964581119,7.2
27,283.6108,0.0222811196004595,0.0007693770013159,279.9135,0.0624354756029953,0.0004492883821773,265.7287,0.017797651110229,0.0001952094905412,382.91525734074577,8.375286326876834,0.0003057099004272,19.6,19.6,22.0,10.2180109916,36.5494275631,9.9993955524,37.3366182479,122.8020472441,43.3964387911,340.0692125984,67.8765578334,176.6505511811,43.6889628093,3.2037e-06,1.8737e-06,-2.716e-07,2.811e-07,1.5594e-06,1.1696e-06,33.3567370284,96.4109096553,-1.8640075069,4.1017718734,0.791018182,3.9306515635,0.6375774871,4.2740523976,3.3446702811,4.2101476372,30.454493335,89.3780221732,3.9403384725,109.539567632,263.2310954055,146.3249414636,-225.807532722,161.135733887,6.7
28,284.943,0.0092831194601501,0.0002123857414225,285.4851,0.049329326679357,0.0006023682219245,267.7427,0.0214270525390375,8.53737500603466e-05,350.0491860811967,44.97118646874997,0.0003286607125954,19.6,19.6,22.0,14.2012868112,33.8864198057,15.0621130716,32.974750592,92.1732885906,44.1966570366,224.1620805369,94.2291922256,128.2079194631,75.772872882,3.3124e-06,1.9367e-06,-2.058e-07,1.662e-07,1.732e-06,1.2102e-06,20.2161619118,89.8592955173,-1.740921062,3.9856250819,0.3375723895,3.7723739431,0.1925595592,4.13720977,3.0039216001,4.1213673139,18.5793702746,84.1478997413,7.1251957391,119.1703808841,318.7644449087,129.8663216266,-284.2256251262,144.9252392045,7.0
29,285.7597,0.0098811979200098,0.0002426453364056,289.5578,0.0332098277689772,0.0006840523503846,269.9713,0.0224187200126943,2.5310318079326157e-05,257.34920937671427,61.44997359341436,0.0009269997670448,19.6,19.6,22.0,16.6473088456,33.1642024787,18.0377222299,30.3577080657,73.9656737589,15.5576956536,212.034893617,76.1316987654,111.6619858156,58.5648462953,3.4669e-06,1.9706e-06,-1.328e-07,1.005e-07,1.7417e-06,1.1613e-06,16.5835431824,78.1361031884,-1.4232974441,3.4938967193,0.1177988079,3.2512283174,-0.0380866625,3.6355236009,2.8745016344,3.5932903061,14.4443808584,75.0555987872,9.7235267349,118.0016373624,276.5436899369,108.0663040958,-240.832278539,146.5489268426,7.7
30,287.1428,0.0174420445599203,0.0002948165654221,291.9267,0.0157904899220209,0.0007013165978399,272.1675,0.0211142460597974,9.580983527968948e-05,263.5263135140351,59.27133000797144,6.17710413732081e-05,19.6,19.6,22.0,18.7082029956,33.1868862661,17.9358406438,34.5766163531,84.7844186047,16.1330129496,270.9384496124,105.9882930968,135.3130232558,35.5549458526,3.5735e-06,2.0473e-06,-9e-09,2.005e-07,1.8981e-06,1.2803e-06,18.3012806657,71.6745220002,-1.1564707749,2.8939419707,-0.137555488,2.6422266426,-0.3881317996,3.0299971472,2.7033322216,3.0340971496,15.2510225114,66.6826309576,29.8558577723,113.979629592,306.5689484279,76.675909376,-288.3171026707,129.0177449623,7.7
31,289.2222,0.0215830723007065,0.0001313573909875,292.5477,0.0043432780528095,0.0006634362729831,274.1262,0.0179828160854246,0.0001571676884251,247.8548328030258,58.18125851740454,0.00015671480711,19.6,19.6,22.0,20.4084727535,28.0542866873,19.7865336532,28.9874950374,65.2331333333,10.6351507206,149.0571333333,47.0724023371,119.9788666667,79.4769074179,3.4791e-06,2.0544e-06,-3.91e-08,2.393e-07,1.8459e-06,1.36e-06,7.7645173211,68.783835896,-1.3642252358,2.8226353399,-0.8012056113,2.5558850295,-1.1956583031,2.9728555085,2.058496463,2.9448083957,7.0518418616,66.0505723682,38.0245974337,108.9014324326,286.8203154064,127.3570081394,-279.3884428418,152.1587369578,7.7
32,291.1449,0.014043337569579,0.000619829597442,291.5145,0.0171553358624824,0.0005805618899568,275.6943,0.0135731896363288,0.0001955946487444,275.54097272525246,52.02224794357708,0.0002768613992222,18.5,18.5,24.0,22.2985844048,27.0744154208,23.056692722,25.4141687272,54.2739072848,13.7910383116,106.2581456954,22.35256906,123.8014569536,78.5205022655,3.5624e-06,2.012e-06,-1.59e-07,2.485e-07,1.9899e-06,1.4052e-06,-9.1780927146,59.2075017003,-1.6134713441,2.802621148,-1.4591800961,2.5161898391,-2.009257141,2.981351453,1.4594984507,3.0393821201,-9.5906106162,58.4883139494,33.6421113014,101.9908843903,267.3517771501,173.6477763146,-247.1870189117,194.3801834692,7.7
33,291.5248,0.0088334853734794,0.0011173327952362,289.0334,0.0304099582481526,0.0004633245654036,276.7757,0.0084637094733776,0.0002109981774327,287.3846151498616,33.68208807847949,0.000118436424246,18.5,18.5,24.0,22.5962375351,27.3418528648,22.054536257,28.7040712691,59.2953548387,15.6387112858,133.5148387097,43.6064853767,106.9274193548,31.6200562697,3.6449e-06,1.7016e-06,-2.361e-07,2.425e-07,2.0817e-06,1.12e-06,-10.4579639162,60.7715644296,-1.4746630557,2.6668838183,-1.7075275648,2.3925998828,-2.4360946834,2.8860673721,1.2612868048,2.9629853067,-10.4145131035,55.3157829259,40.4433985588,99.3649684931,379.9083013094,201.9425207237,-312.3441826894,252.4829739864,6.2
