,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
20,366.2675,0.0610586347568856,0.0013280150425048,374.1062,0.0413786447316939,0.0012959139408922,349.647,0.0594081257911659,0.0002143524166216,668.0750549317166,87.39466310079476,0.0004097153088806,-20.5,9.0,50.0,-7.1199435356,27.886748219,-7.8297580404,27.6127007219,224.3923255814,31.1214136133,998.7755813953,190.6689707113,1108.2331395349,189.9118552716,4.1809e-06,2.4713e-06,-1.126e-07,1.897e-07,1.7501e-06,6.9178e-06,7.7319488064,50.4162101247,29.7122907047,2.4206324424,0.0197885251,2.3569401151,-1.7042258613,3.132655807,-1.9205386436,3.5736443811,6.8303257656,48.228252813,48.6929089809,31.8880071096,41.1271004022,181.4216265296,-38.9092516385,174.3570917025,6.6
21,373.9638,0.0833454495240224,0.0004864862751764,368.1264,0.0757794706992826,0.0014500554648658,343.4313,0.0640036832339235,0.0001435519707525,728.5961698644558,67.14445095548405,0.0006052111493273,-20.5,9.0,50.0,13.3869868206,29.449923487,12.7750384088,28.3289778635,233.3806896552,27.8249725261,1214.451637931,209.0798606371,1357.5511206897,379.7051338454,3.991e-06,2.6328e-06,7.36e-08,3.018e-07,1.3368e-06,8.274e-06,-0.4312475697,49.378549629,29.5269869106,2.3884380195,-0.4880860492,2.3260521633,-2.4418295663,3.0782506422,-2.682587621,3.4820845373,0.4711572434,46.4334821912,37.2700472703,48.9946678231,129.6955666275,317.5559416208,-109.1627798054,315.6496548804,6.0
22,381.8394,0.0611521460762139,0.0023195665041537,358.5363,0.1124211733328817,0.0014539652643023,336.8581,0.0666607855588611,5.85207206947218e-05,732.2500047683593,38.515828278738205,3.6538349039035855e-05,-20.5,9.0,50.0,17.4594476929,22.774981659,16.3602169553,21.2280664788,232.1056730769,41.7942444226,1094.3623076923,248.0663765516,1206.2495192308,273.3380848396,3.7385e-06,2.0158e-06,1.554e-07,6.705e-07,9.175e-07,9.0559e-06,-6.1544205509,53.648606436,29.2830283836,2.478634114,-1.1370726652,2.44035071,-3.1535133223,3.1051337978,-3.3313359564,3.4639533919,-7.7046314693,51.5498580144,21.1319172802,69.1780102671,248.8938942961,358.0076741368,-160.1644612226,357.9448364024,7.54
23,383.8573,0.0386539625516098,0.0052834481135625,345.3289,0.1471937341667292,0.001280037111295,330.1396,0.067076188473967,3.744912976551382e-05,812.059711513209,53.55869462405739,0.0007980970674484,-20.5,9.0,50.0,6.1562842444,19.5887778902,5.6139263528,19.7683486271,121.0161607143,45.2680042565,499.6465178571,222.3272535215,516.6842342342,239.7448548483,3.5664e-06,1.5154e-06,1.796e-07,4.401e-07,9.679e-07,8.4485e-06,-28.0315023281,65.9333810194,29.0030885099,2.4660502382,-1.9428137973,2.4242903943,-3.9975220306,2.9489279343,-4.1310670296,3.1510148728,-27.0139008476,63.7826061365,29.2244350915,97.3230072581,338.8141100864,200.4755039436,-194.4850736831,247.5053540504,7.54
24,372.7762,0.1875993908201356,0.0071175695389533,328.9393,0.1755692027098469,0.000926587624046,323.5106,0.0650933572749764,0.0001323047295739,828.8181785814699,116.414742367192,0.0001675846706826,-9.4,-9.4,17.0,5.1702589926,15.1276209117,4.1596107491,14.7741380308,43.4137068966,14.187423494,128.9242241379,31.7648382148,133.1261206897,47.6857548449,3.5299e-06,1.936e-06,4.567e-07,4.993e-07,1.9264e-06,5.7062e-06,-17.0163433547,34.9090437229,30.0412761455,1.3835879932,-1.5288483144,1.2975639629,-3.5079797737,1.6545292044,-3.5755172821,1.8911287115,-18.8736611902,34.1745156406,65.0069863733,93.815136182,258.803328797,103.1795679007,-226.3012022291,158.8395294452,1.0
25,344.1895,0.3612345751789252,0.0061193186407345,310.2478,0.1933487424595509,0.000426117490478,317.2117,0.0607448057903122,0.000222911481751,845.0806313790322,98.3056972404685,0.0001626245279756,-9.4,-9.4,17.0,3.4032515193,21.3141515644,1.5293977219,21.4970612535,59.9747787611,25.6569694545,192.2207964602,90.6484753118,156.65625,56.2374365831,2.879e-06,2.1753e-06,6.672e-07,7.652e-07,1.7734e-06,1.3241e-06,14.5865873235,29.9828770442,32.3697147233,0.9835477929,0.0535664321,0.8315485532,-1.7088337829,0.994812915,-1.7418513458,1.1179727658,13.7803143596,28.2408066933,72.77587782,79.4064682582,214.7650404358,64.8698265829,-191.0785012556,107.763640622,8.3
26,300.6247,0.4734006667539737,0.0021147357989627,290.4989,0.1975643175396777,0.0001876517574276,311.4687,0.0542818095771607,0.000298443171223,761.4461463341693,158.94555733111272,0.0008363448504486,-9.4,-9.4,17.0,6.6362179683,23.2709662049,5.4306275767,22.9561682853,137.2148333333,48.3892099712,352.37325,124.432221565,195.0859166667,83.3342427267,1.4264e-06,1.1367e-06,3.019e-07,7.357e-07,8.655e-07,6.217e-07,36.0303370523,32.4573103867,34.4114972326,1.0232483399,1.2110943979,1.0650815219,-0.2406766105,1.2144598497,-0.1649826171,1.3096239529,35.7303224811,28.7509565363,74.7926462199,79.4475267916,230.2204817878,112.1154595367,-170.6181933562,109.0401552342,8.3
27,252.073,0.465480915885867,0.0031144691678625,271.1283,0.1873273275104746,0.0007109119721768,306.4694,0.046181154114569,0.0003502434878788,764.9843707084688,160.1035386528345,3.538224374299514e-05,-9.4,-9.4,17.0,8.1223977341,24.1505597036,5.5252025505,24.4173937654,205.6832478632,68.4952709932,553.1871794872,227.1834650592,250.4684615385,105.7505264711,1.3208e-06,9.916e-07,-1.638e-07,6.384e-07,8.515e-07,5.488e-07,30.8198023656,32.3318145807,35.3830556869,1.164172238,1.2269878384,1.371902107,0.2448738677,1.5139601909,0.3877053662,1.6924641822,30.2415982547,28.3404299977,75.1069501279,75.7022602621,200.0906984781,90.5200031869,-150.4069898546,113.884438449,8.3
28,211.1183,0.3438683250149334,0.0064719565505138,253.523,0.1642774368152258,0.0011499200624265,302.3428,0.0371155337267614,0.0003718281218345,928.2222164090476,128.66955585815998,0.0016323784570057,-9.0,-9.0,17.0,6.0356156205,24.6047857632,6.402537375,25.0529405158,208.4111702128,71.6195480693,626.4589361702,273.7601511514,378.7215957447,196.4598199747,1.9352e-06,1.0963e-06,-9.08e-08,5.58e-07,1.6294e-06,1.0999e-06,38.2103158145,49.4405914314,36.2293383112,1.719981338,0.9531820859,1.9804626263,0.6168063452,2.0377835815,0.8409490463,2.0868656094,37.8523059697,47.1198868447,73.4352247368,71.157400943,218.2685717992,109.4724982478,-130.1688988163,86.307949624,8.3
29,186.0184,0.1733586749133825,0.0066792106022169,238.7733,0.132321327288153,0.0013953351687456,299.1425,0.0278784823192769,0.0003606589638614,921.2307701695383,127.03127221138492,6.991446239509313e-05,-9.0,-9.0,17.0,5.6351447875,25.0858132452,4.9189291493,24.9321943515,163.5155357143,64.356719441,631.7583928571,307.9769005008,430.5678571429,201.2822883346,2.1333e-06,9.774e-07,-1.123e-07,4.734e-07,1.2798e-06,7.279e-07,2.915604215,26.7009294233,35.9539503814,1.3833497406,-0.5368132218,1.600659949,-0.1085869032,1.6776026254,0.1267389734,1.8217477385,3.4569668026,25.2689683971,64.7231753722,68.4222915235,222.5418371335,102.9804327845,-150.8651836087,84.4715878694,8.3
30,177.3742,0.0347723383133401,0.0044838799336503,227.4898,0.0967158998253783,0.0014193256976074,296.8408,0.0192720111985323,0.0003191816175273,937.4583299424304,105.69886447939666,0.0001622755977289,-9.0,-9.0,17.0,8.6162321587,20.009242764,8.5784707452,19.7957505819,102.8624358974,43.686422572,451.8851282051,149.1263469279,351.4543589744,114.7549319491,2.0034e-06,6.931e-07,-1.582e-07,8.634e-07,1.2033e-06,5.121e-07,35.4181478556,53.9158091937,37.1890982512,1.8834115503,-0.319075787,1.9206579856,0.7995997383,2.0320745924,0.9949734242,2.0470926134,32.6124654275,50.6626190433,81.6253594439,68.7183855582,266.8930161966,92.7711755485,-181.8970439627,157.984380647,8.3
31,179.8774,0.0517011139158222,0.0016256247099289,219.7347,0.0628479529959379,0.0012438553421264,295.3348,0.0119797591324884,0.0002548388866309,1083.7746453082395,170.7381856276944,0.001463163153658,-8.2,-8.2,21.0,11.0696604691,15.1028315573,11.5480472594,15.3029942877,122.4931125828,68.0629810031,442.6913245033,207.4835523927,206.1217218543,36.0254701981,1.6736e-06,1.6426e-06,2.149e-07,1.1412e-06,2.65e-07,1.3738e-06,47.6890738833,63.1288263079,38.1235876505,2.0598002154,-0.1497786178,2.1304610691,1.5774405986,2.1917479748,1.8085778565,2.2627711236,47.9646048842,60.0481040679,77.8775216164,66.1832682342,281.1029518224,93.8263484087,-177.8339004275,164.8588794161,8.3
32,186.53,0.0665777177443004,0.0005091159245823,215.0759,0.0350574735050653,0.0009328409110417,294.4648,0.0064510116311137,0.0001791012710323,1056.162162162162,192.0345600822173,0.0002761248314607,-8.2,-8.2,21.0,11.2023898196,10.3057312568,11.485108654,9.953990026,157.9131764706,78.2303595229,517.9806470588,202.1981022839,305.8934117647,126.662825853,1.7127e-06,2.1462e-06,4.86e-08,7.113e-07,4.9e-08,1.861e-06,23.6701606282,62.1430336371,37.663977859,1.9118811249,-1.2066473373,1.9596417293,1.0410561158,2.052364687,1.1120886325,2.1484302918,23.2459422871,59.4592128143,74.9590137784,65.5352487291,239.1897079468,68.3709858816,-177.0933902332,142.7069800434,8.1
33,192.2369,0.0450092476648645,0.0011474359842027,212.7446,0.015756365256469,0.0005759373748863,294.0427,0.0028195036168726,0.0001055657117589,829.1772236884809,161.32801100604945,0.0022698493847368,-8.2,-8.2,21.0,20.4107290727,23.1856900726,21.8299705248,20.6063467229,240.8802439024,115.3191456168,875.1250243902,367.7094901667,706.8727317073,289.660606425,1.7658e-06,1.5107e-06,-1.543e-07,1.0147e-06,1.309e-07,1.0003e-06,11.6873378192,37.9069423287,37.3444808324,1.3100460011,-1.8487806042,1.270218154,0.7007772224,1.415656122,0.6795086338,1.5685167916,12.8138353833,34.5255530577,90.6379777392,74.4473649681,251.0752757146,77.2919667609,-209.890623973,112.5974581285,8.1
34,195.1772,0.0183080066726308,0.0008505582392997,211.858,0.0050272337953371,0.0002659924069161,293.8861,0.0008800111830396,4.714633772457343e-05,736.0129901835714,92.34372051911868,0.000931642335049,-8.2,-8.2,21.0,38.2266194177,35.7726017216,38.4478505996,33.6512995806,302.8951785714,74.3935169904,1009.6160119048,249.9883009266,1357.4171257485,623.9832611279,1.9712e-06,1.025e-06,-7.216e-07,1.1585e-06,2.371e-07,5.589e-07,8.4791793084,28.1004067346,37.6431989288,0.7374319445,-1.6777997077,0.5956795346,1.1494857282,0.7565337218,1.238506021,0.8237153663,6.5011518759,26.4916685341,63.6471515846,78.9441300915,292.6516344374,108.9818600746,-176.822190879,174.8411323464,8.1
