,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
20,541.5763,0.1171178748944816,7.007180323835381e-05,538.7478,0.0923328631709511,0.0006808360217105,546.524,0.0409169267093144,0.0005238310676187,456.75308641971606,42.71568609570071,0.0001392593873583,-22.3,-22.3,118.0,8.8678186599,68.055278216,9.1011682136,69.0190834561,82.2005109489,45.4463366598,187.7697810219,87.962199284,228.0035766423,198.7838355085,2.5144e-06,1.2693e-06,-2.101e-07,2.835e-07,1.4464e-06,6.083e-07,7.0483786799,172.1328288044,18.8038675515,11.3092837271,0.8822181603,9.5280373179,-0.6365461585,10.2688450523,-3.7302035386,10.6148493711,7.237423819,169.51538559,169.1876473357,69.1253675354,335.5817639927,225.8325720144,-270.6053056469,183.3388188409,8.4
21,553.3523,0.1179373518802129,9.960977610163437e-06,548.8384,0.1064004988202418,0.0004152273636359,551.3192,0.0533497068865856,0.000460612698087,462.8831109380779,29.4057930731175,6.130024518361809e-05,-22.3,-22.3,118.0,5.6354470033,77.3266889841,6.8858206143,74.9156559704,69.0116666667,39.7563611961,210.3218333333,86.9420805382,234.137,164.7976906624,2.6516e-06,1.5392e-06,-2.824e-07,2.866e-07,1.6335e-06,9.197e-07,6.3235260603,176.8508715004,18.2071560132,11.4604979098,0.6203915755,9.6953342747,-0.7978388156,10.4426625529,-3.5412960365,10.7554455139,5.7472718845,175.3706552491,164.0567916771,55.6480511967,338.6626817757,231.1384777314,-298.7180197896,201.288770952,8.4
22,565.1399,0.1173436037034756,8.587577499694437e-05,559.9667,0.1137317709281607,0.0001458029398181,557.264,0.0639626833399074,0.0003773613755589,472.7567641799324,27.871234414713065,9.87365324185452e-05,-22.3,-22.3,118.0,-0.9875381519,89.402004813,0.2781913044,88.9105895844,64.6184821429,18.4517270877,231.904375,99.90212931,251.1103571429,113.3276825494,2.9155e-06,1.6318e-06,-2.21e-07,1.853e-07,1.7819e-06,9.121e-07,-3.3732384157,177.3793547955,17.1377359773,11.6608487858,0.0082860057,9.8937001139,-1.3801341538,10.6576937495,-3.6775588458,11.0205983958,-4.2891236005,176.1457204009,153.3316026548,42.1664192977,314.4594278335,254.2050622906,-279.017748671,226.7352389544,8.5
23,576.6948,0.1126254795244652,0.0003429827360381,571.4615,0.1145103614147442,0.0001044667770761,564.1508,0.0723330967655186,0.0002810880843365,491.4473780582105,39.9830189548864,0.0001869061387827,-22.3,-22.3,118.0,-4.9003670784,90.4978904894,-3.2249942114,89.57380134,79.5872807018,25.0371856178,244.9435087719,94.7298636751,296.8351754386,122.0929608603,3.0688e-06,1.6523e-06,-1.321e-07,9.73e-08,1.6013e-06,9.214e-07,-2.4301201252,179.7206271223,15.9924564617,11.7193618976,-0.5494640218,10.0072748791,-1.9930984766,10.7487039175,-3.8281373,11.0841292293,-5.1849664042,179.9403144106,166.9340353374,43.364042465,318.1438426375,271.8161787841,-281.7306074298,241.2563358999,8.5
24,587.3845,0.100308423355704,0.0006691024006757,582.702,0.1094764683994377,0.0003124459337988,571.7399,0.0782157649964983,0.0001789010792781,425.9390348109391,50.92924988180934,0.0006550834324727,-18.8,-18.8,118.0,-1.973425104,79.2467563407,-2.037075956,78.8627626169,71.3723188406,21.9471567037,212.5769565217,69.8578651761,228.0922463768,80.1447453684,3.1793e-06,1.7125e-06,-6.63e-08,6.4e-08,1.6186e-06,9.736e-07,-23.9953011371,183.8531950278,14.4843164681,11.7248271644,-1.5219169143,10.0165430369,-3.016651821,10.747091483,-4.3059709009,11.1276457923,-26.7867460515,181.106460861,180.1181055517,43.8371365157,343.9755542956,288.3407948639,-312.2746720866,261.3321470551,8.5
25,596.417,0.081109962249128,0.0008393694675715,593.1667,0.0997923729384988,0.0004683549977501,579.7762,0.081539110442568,7.744880170654447e-05,495.9444485133777,54.23127004046512,0.0007000541370243,-18.8,-18.8,118.0,-0.0432416746,74.8668028898,2.3698370541,71.2602022822,61.7101242236,16.3427698219,212.7531055901,75.7027022109,180.1977639752,70.1457553598,3.221e-06,1.6906e-06,5.33e-08,9.49e-08,1.619e-06,1.0487e-06,-30.0108987793,184.7337102606,12.9717570886,11.9623563697,-2.4001833104,10.2381618192,-4.0064539006,10.9371243494,-4.9927495386,11.27037813,-30.5753006643,187.5181457886,190.3999554149,42.4410941953,367.2316475511,280.4037720963,-338.3148796827,259.6068558156,8.5
26,603.3852,0.0611818140608311,0.0006797976084712,602.4664,0.0868740515378969,0.0005648096925384,588.0068,0.0823882216072227,2.631268121030018e-05,485.9999879348838,85.2555647403224,9.944460578493908e-05,-18.8,-18.8,118.0,-11.5321150236,83.9927565296,-12.1510979398,84.0127951335,67.7812987013,18.5141879853,237.3843506494,60.4424247552,203.4544155844,90.4710044889,3.1612e-06,1.5684e-06,2.347e-07,1.907e-07,1.6712e-06,1.0472e-06,-23.8178872124,184.1721469765,13.9771335779,11.4785080518,-1.4441200617,9.722986049,-2.8691220568,10.4194897945,-3.2766540352,10.7069438749,-23.4858093808,182.4777085259,197.6510271986,37.7571597965,351.0945877627,265.1254528978,-332.2324914323,251.8704199067,8.5
27,608.683,0.0487695022431901,0.0002447161018631,610.3598,0.0722127726510208,0.0006025754231218,596.1947,0.0809778075189348,0.0001015956201332,542.0731532399758,75.29596800697556,0.0005607316530509,-20.7,-20.7,118.0,-20.6316275366,88.0062635736,-21.0284184781,87.6031508372,74.5598484848,18.5544093014,336.423030303,139.2998935148,230.8531060606,60.0819842802,3.0258e-06,1.2936e-06,3.01e-07,2.694e-07,1.622e-06,8.413e-07,2.6418748159,161.4700988067,15.8743443618,10.2473379371,0.2449902029,8.5420411074,-0.9069355873,9.2089844617,-0.7497352721,9.4330772102,3.6758202341,160.3958153896,217.1278702347,34.366278812,349.0611439856,273.4372984204,-330.2578951911,259.8004980401,8.5
28,613.365,0.0475509928816891,0.0001465456120181,616.752,0.0572133701989747,0.0005880068414802,604.1299,0.0776186858605917,0.0001716532367345,542.888873441716,107.98754571498054,8.157202017401444e-06,-20.7,-20.7,118.0,-23.0047514531,91.2712298868,-21.9148894922,90.3507753626,87.5793162393,26.6534200024,461.8823931624,246.8464858687,262.8583760684,160.0597798311,2.8984e-06,1.1696e-06,1.08e-08,1.898e-07,1.3616e-06,6.867e-07,22.5885997703,139.7496693421,17.3143308167,8.8656072829,1.4226184044,7.1960662189,0.6133630683,7.8393509969,1.350435013,8.0311130282,21.5937463606,138.8646637851,249.6440315493,38.0338325113,332.4606160155,274.7676762394,-318.9371287998,264.7994100561,8.5
29,618.3735,0.0523456168264439,0.0001641021563709,621.6784,0.0430830727314599,0.0005303379309529,611.6375,0.0726821230359033,0.0002260642094293,465.94253575113777,111.9962531313513,0.0007694633769057,-20.7,-20.7,118.0,-12.1363128951,75.2728062969,-12.4977329343,76.1958060358,69.1974647887,20.8183971132,405.2630985915,191.8912133424,258.5547183099,106.4175206684,2.8941e-06,1.2995e-06,-2.138e-07,1.81e-07,1.3798e-06,7.459e-07,19.7881389754,137.2780831225,17.5241511423,8.2687188309,1.6211240532,6.6555832979,1.056591497,7.2611940994,2.431731637,7.396582223,19.4511560102,135.0935014397,264.5210899761,37.3356132312,353.547009976,268.7009459909,-338.1839012763,260.2495063465,8.3
