CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,SED_AVE,SED_STD,SED_GRD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,FRE_DG_AVE,FRE_DG_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_DG_AVE,EGR_DG_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,DXT_200,DXT_400,DXT_600,FDM_200,FDM_400,FDM_600,SDM_200,SDM_400,SDM_600,V_UP,V_TN,AGE,MR_GCMT
5.287e-07,7.301e-07,-8.21e-08,3.588e-07,-1.531e-07,3.997e-07,238.6212907463,92.1950777619,-213.5682798877,97.6893946677,716.6835021972671,126.7338124451886,0.0001551299323656,226.921441048,119.6579604489,900.6295196507,642.3079979849,519.5161572052,430.157850697,35.9000147775,55.1720478132,25.6393706267,73.9082678783,12.4792261508,3.0178242183,0.4624328718,2.7404545098,-0.2399961691,2.5856199812,4.124630796,2.5778352124,36.6801701445,53.6232295261,22.1284793303,71.5403771507,115.48873781,96.4962401718,208.067,215.7339,199.1461,0.0006870499693382,0.0645211493002686,0.0048079053837773,0.0001830102725042,0.0007166846268777,0.0003780539155147,-4.1,-4.1,46.0,9.3
5.288e-07,1.0259e-06,-3.222e-07,4.875e-07,-1.594e-07,6.9e-07,300.6577317425,162.776333221,-232.1790389748,145.9334146965,735.3864911053876,122.37873346089007,0.0001870298890812,182.9966824645,116.4704312633,451.3106161137,371.9288168939,183.0194312796,171.7602494901,7.6854719269,36.0150600683,29.5650398816,60.4026293066,12.7109653826,2.6119300975,0.9121518102,2.356031408,0.0536448112,2.2326502656,4.4177300975,2.2432537566,7.910625957,36.2124260334,28.7995465468,59.1950660164,114.3201403722,98.8247950202,208.4493,221.0949,198.1351,0.0093488131109753,0.0427426087674593,0.0145939793273029,0.0005908891415493,0.0010546158215748,0.0004028213789294,-4.1,-4.1,46.0,9.3
9.087e-07,1.5e-06,2.18e-07,6.142e-07,8.832e-07,8.864e-07,309.2639507774,162.612880201,-182.4720179087,182.3697231033,663.3036137001079,136.6940982906355,0.0007208287740527,94.2073291925,35.0665213941,167.3082608696,107.3800734696,83.2074534161,60.9615724932,-1.8576047827,24.0139770366,26.9913509702,48.6772961938,12.7839382695,1.9213291007,1.1209691304,1.9068980133,0.0557334237,1.8497177488,4.4886291338,1.8152055268,-1.9741950482,24.2319875414,26.2288335577,48.2784562953,90.8625184735,100.1857039147,210.2704,223.8238,196.12,0.0261167039957372,0.0134945335360101,0.0246843846871551,0.0006907643699651,0.0013478906799739,0.0003992250158831,-4.1,-4.1,46.0,9.3
3.335e-07,1.5001e-06,2.504e-07,7.25e-07,1.898e-07,1.3125e-06,257.0957920583,227.0813299069,-157.9369330041,224.3022134559,587.9701414288207,99.305602210381,0.0007533347227128,62.1200606061,18.1277493128,151.882969697,88.6931947321,100.0534545455,39.7469549458,8.910583807,15.5390875023,28.4749967385,48.3298843505,12.584037944,1.7844866327,1.2083079412,1.9683672094,-0.052667148,1.9317553869,4.4361046814,1.9625252456,9.2149902811,15.6397516549,29.9107957398,47.2923476484,90.3049850859,97.742033281,213.7752,223.1907,193.1096,0.0405075100464574,0.0233602806431137,0.0343547467020835,0.0003520997339205,0.0015627429078968,0.0003663209854505,-6.2,-6.2,45.0,9.3
6.51e-08,9.369e-07,1.597e-07,6.522e-07,-3.024e-07,7.577e-07,240.2996898543,263.5822565296,-184.3435341889,246.6710010197,649.1123881382301,138.97070348405944,0.000611422467094,59.806875,32.5207349981,204.2652083333,180.0867190237,110.544375,88.5120492187,14.650307064,22.2942794818,18.7622771142,45.1599312481,12.0203956738,1.7675637402,0.915572473,1.9231738479,-0.488551411,1.8701652598,4.169250732,1.8730305683,14.7827399895,21.8362117485,18.6655280226,44.5180203011,95.2030324503,100.9821345717,218.115,218.6617,189.1862,0.0412748991414632,0.0638414976463714,0.0428834046850005,0.000449114486034,0.0016646023415956,0.0003055442674647,-6.2,-6.2,45.0,9.3
1.076e-07,4.382e-07,1.052e-07,3.5e-07,-2.06e-08,3.239e-07,250.3588850021,284.150617968,-211.7349269986,272.6970939569,854.9154733511111,130.15241847963372,0.0020580308521288,187.2214354067,129.8974470094,899.8733492823,705.7446934218,416.5755980861,307.3697016472,15.0154680925,34.0599466034,21.8039306118,43.4176391693,11.806539546,1.8219679041,0.8973676089,1.7984859787,-0.6063948072,1.7378228954,4.1845677074,1.7389531554,14.6677702516,31.6514938789,22.1272476555,42.4501806405,108.4405401112,94.6523520065,221.2919,209.9854,184.5012,0.017677869140815,0.1053166712815487,0.0496127646657412,0.001679244156763,0.0016238989787665,0.0002208434458614,-6.2,-6.2,45.0,9.3
3.94e-08,6.722e-07,7.32e-08,3.049e-07,-3.71e-08,4.172e-07,209.8536106851,227.8146180626,-177.8648319046,222.4783391969,974.5708145635244,25.13844204810193,0.0011965534121241,184.8359227468,117.5133766037,876.0002575107,655.9444639235,497.8061802575,352.9728957843,10.5867494419,35.1041221632,32.8829605096,39.9699063005,11.790116444,1.8156490998,0.9907943175,1.6287706723,-0.571872649,1.5933259393,4.4319266049,1.6396479642,11.4158556657,34.1410119965,32.4829297795,39.7748578928,112.8061738648,84.1012259636,220.2486,197.2651,179.2659,0.0411298881146725,0.1439927504706994,0.0540118105063467,0.0031113451110761,0.0014231815933148,0.0001186090015329,-6.4,-6.4,40.0,9.3
-3.35e-08,1.0317e-06,2.6e-09,3.554e-07,-1.51e-07,5.893e-07,166.2141298749,172.936355829,-138.6244292154,178.3575338376,986.9820408035044,17.85758141968787,0.0001241122623998,77.6416860465,27.7211007084,193.1994186047,109.2530572757,116.8739534884,80.5612639444,1.4057613199,34.7063310418,23.1574640848,28.5145431952,11.7531422755,1.4571615747,0.5448042804,1.3084049259,-0.9611954058,1.2737915632,4.2618315961,1.385688799,1.6435461701,34.6912936829,24.0110355859,27.9100459576,85.3673289338,73.1276932297,211.4583,181.0025,173.735,0.1326751795481482,0.1758440536963356,0.0557341076291033,0.0042117413934916,0.0010643642300077,2.893326336249567e-05,-6.4,-6.4,40.0,9.3
1.292e-07,1.2203e-06,6.05e-08,3.69e-07,1.608e-07,8.308e-07,172.5741661521,159.7670258495,-74.9757030129,132.6964081038,993.312393476481,13.108479426017112,6.330352672976546e-05,113.7910891089,49.8554963732,245.1101980198,139.690323683,117.7143564356,61.1679861491,-15.930084433,36.642418876,21.9703349209,24.1668810357,12.029123018,1.4784791285,0.3236161439,1.0502064249,-1.0064066308,1.0796425309,4.5929859788,1.1640954511,-15.9404260645,35.4367784615,21.638652531,23.1765920707,75.6083706271,67.7586775718,192.2371,162.092,168.1856,0.2418897829820275,0.1971668630885333,0.0546648498878249,0.0043315410382335,0.0005745289127953,0.0001028698879839,-6.4,-6.4,40.0,9.3
1.463e-07,6.395e-07,3.39e-08,3.496e-07,1.214e-07,5.105e-07,208.1805454421,168.0968653298,-113.1302773798,189.1423300129,1002.421722788852,9.1750346628568,9.109329312370852e-05,114.1197916667,48.8332709111,233.996875,122.3105996217,157.6922222222,71.2722355445,-31.0236773667,33.8637858314,37.8250768012,35.2890646927,12.9177627245,1.4359296332,0.4159003036,0.8328493026,-0.4930616347,0.9471036614,5.7057619896,0.9318071888,-29.4471283551,32.4835258368,37.2409471873,31.1806199014,50.8121189725,62.7330231124,162.3215,141.7529,162.8922,0.339315510940301,0.2052403821192926,0.0509497854713586,0.0031222494324105,0.0001473401026299,0.0002013818854436,-6.8,-6.8,39.0,9.3
1.818e-07,3.993e-07,7.06e-08,3.288e-07,2.622e-07,2.747e-07,231.4208208863,125.6021552372,-130.2539632561,125.816840638,1053.6057332360256,46.02202455171941,0.0005118401044717,86.72775,32.4851504912,201.26625,119.1399042657,233.7410526316,131.0080074047,-31.3515891115,33.0583313538,12.7637513202,33.4089986674,12.8955758164,1.2260359739,-0.5014885821,0.7129150646,-0.745394163,0.7946801159,6.3551860624,0.9433818089,-30.7634222136,29.9610251356,13.313415624,30.6018898594,25.6793338509,58.5215226637,124.7127,121.3947,158.1001,0.3929971020286598,0.1989588998085986,0.0449979867025873,0.0009199202579728,0.0005602230361232,0.0002780843876782,-6.8,-6.8,39.0,9.3
1.102e-07,6.586e-07,-2.523e-07,3.882e-07,-3.8e-08,5.437e-07,158.5137754581,96.8244718777,-108.833100164,105.643886453,1123.238490828675,75.25661546292872,0.0006963275759264,89.93,37.4218577734,237.2633333333,219.7395614926,240.2147916667,162.7927200459,-18.4195124923,26.8728908659,38.6490931843,51.46918714,14.6235010234,3.0106442645,0.5640602194,1.9834998214,0.9804347211,2.4159123718,9.0145638028,2.8440855878,-16.5175670312,24.7737695854,36.2899400167,46.9033059669,7.6483619606,46.6951627056,85.1127,102.4287,154.0003,0.3833041508413859,0.1792506524162656,0.0374510981229582,0.0018091240628941,0.0010440427295569,0.0003249194850823,1.5,1.5,39.0,9.3
4.122e-07,8.356e-07,-1.2387e-06,7.681e-07,2.3e-09,6.385e-07,268.2642152734,163.3140465757,-180.0612848426,171.6356227564,1200.0810584630929,73.01212289136254,0.0007684256763441,70.0962962963,18.5383912259,102.177037037,54.6921160826,133.2792592593,67.926989341,-19.9409746078,30.9039486501,43.5615937052,50.3630593184,15.3457991248,3.4168080012,1.0875235672,2.2147390197,1.9396172318,2.7576244384,10.6914921849,3.3842017625,-18.3931140973,29.8621909551,41.5914114659,45.5567555484,-5.9906140723,47.3743437909,49.9605,86.0569,150.7094,0.3144156029102055,0.1491205089745335,0.0291156082218461,0.0036980697664063,0.0013669788735955,0.0003373423494447,1.5,1.5,39.0,9.3
1.8014e-06,1.0057e-06,-5.02e-08,6.791e-07,1.1891e-06,6.693e-07,266.6090010525,224.2794890553,-120.8353818877,248.9437146977,1358.4782649733334,75.32812343452795,0.0015839720651024,38.8618181818,7.4161872318,55.4781818182,14.2509366953,45.2136363636,6.9793256678,-25.4993003125,32.8175135122,49.8990095122,64.8423676684,15.908065737,3.597376648,1.7715071895,2.4921341026,2.9137409834,3.0311582258,12.296157799,3.7480272931,-23.0708662167,31.9277593985,47.2376534695,57.3575673643,-42.0581248045,53.2241226429,23.9149,73.0818,148.2584,0.213031282403022,0.1132143443326089,0.0208603751200846,0.0042252585154781,0.0014803260589102,0.0003155402926214,1.5,1.5,39.0,9.3
9.624e-07,1.771e-07,-1.045e-07,2.254e-07,5.941e-07,2.608e-07,271.3729524564,205.1013423794,-175.9110186103,206.5288345376,1562.7213630124638,118.80207217055032,0.0020424309803913,41.8158333333,3.0455772806,57.9125,10.6178282659,51.0545833333,13.0208838599,-6.8586423358,25.6951895789,88.3678200885,96.7461183278,15.9232229332,4.0293010272,2.8514839016,3.1217719441,3.8811048827,3.6054234823,13.5925449495,4.3534646028,-6.1659812323,24.1378155756,80.6444920151,80.911858541,-75.7799512965,73.1180830103,8.3017,63.7859,146.5935,0.1138233438660435,0.0769383758815375,0.0134902284484817,0.0034631006421313,0.0013779005524555,0.000265001499587,1.5,1.5,39.0,7.4
6.234e-07,1.995e-07,-1.772e-07,2.545e-07,5.321e-07,9.2e-08,214.505043852,215.9088940096,-176.9207154908,181.3574067045,1711.2362311225002,192.1706609345956,0.0014851486811003,42.0852631579,9.4772741298,69.35,21.8546767246,54.915,24.7614289136,1.597946627,18.6588089773,35.5586005956,77.3242974763,11.8879411062,3.2421818493,0.5461178243,2.5467565263,1.0412449306,2.9736748662,10.2290399461,3.872463532,1.3280082557,18.0733236652,31.7542500393,68.3277789892,-54.1652901292,83.8112763461,1.2814,57.9174,145.5892,0.0426605801427178,0.0453180501499128,0.0076154293517654,0.0020480686927065,0.0011009837071184,0.0001961483434008,1.5,1.5,39.0,5.4
7.057e-07,1.656e-07,-2.959e-07,1.064e-07,7.775e-07,1.224e-07,145.7892986159,199.5400162673,-128.4292040058,197.8151078356,1845.998499592126,135.75882408783826,0.0013476226846962,140.6276923077,80.4820344011,320.1502564103,240.8554232526,121.6561538462,98.7831403557,1.359497326,24.8839735115,24.1572652415,61.8821383539,9.3975620759,2.2778432047,-0.5839215305,1.7188519379,-0.5960508281,2.0167584321,7.991810819,2.7626036274,2.3781016325,23.0914569732,21.382136686,57.3735618951,3.3620032775,80.3885320881,-0.6044,54.7921,145.0748,0.0070333883262057,0.0218629268310968,0.0035425687458049,0.0007547932866087,0.0007314695081553,0.0001228544389492,1.5,1.5,39.0,5.3
1.0269e-06,3.537e-07,-3.294e-07,9.16e-08,6.474e-07,1.2959e-06,305.3238137075,417.1626131656,-33.3270230277,297.6694722037,1919.1615684768967,76.34368267507634,0.0007316306888477,163.7180769231,53.9813983644,772.3007692308,337.0541318191,456.6772,143.5446677942,-2.5560550263,26.5938396619,30.5103789621,53.0594192239,9.4057264,2.5587597142,-0.0829399776,1.696022865,-0.1012826807,2.1138533907,8.6023352891,2.9881806799,-1.5416398334,26.0846073439,28.8538685739,48.0695734766,-10.8336470902,73.4820996396,-0.5415,53.4966,144.8686,0.0026702737699613,0.0077418547332068,0.0012159892448991,9.578904934186192e-05,0.0003727247223525,5.975855499677959e-05,1.5,1.5,39.0,1.0
1.1588e-06,4.489e-07,1.069e-07,3.416e-07,-1.237e-07,2.3914e-06,216.5929968901,234.5480197529,-71.356729588,123.871238759,1949.4657685247475,28.51925710425882,0.0003030420004785,49.2,0.0,98.03,0.0,53.38,0.0,-5.2037436441,24.8101444092,24.1990608059,58.2433771172,8.9559222974,2.3666681239,0.2805208567,1.4846687126,0.1762995916,1.891042253,8.8168599649,2.8713522978,-3.5832424327,22.9739973364,23.0074355419,51.2797893844,-26.1622713203,64.4040276408,-0.2901,53.1436,144.814,0.0020194646735884,0.0021599801246558,0.0003312057660669,9.6812124573163e-05,0.0001553599291021,2.4103994490968064e-05,1.5,1.5,39.0,1.0
